Time,1,2_X,2_Y,3_X,3_Y,4_X,4_Y,PredictedFinger
2.806402600021101,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.818397199967876,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.8304031000006944,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.841770399943925,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.854303300031461,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.866385699948296,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.8789301000069827,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,,,"RightIndex, RightIndex"
2.891388399992138,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.9036544000264257,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.9156741000479087,,0.4931328125,0.9417611111111112,0.4556796875,0.943425,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.9276717000175267,,0.4931328125,0.9417611111111112,0.4556796875,0.9417611111111112,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.939963400014676,,0.4931328125,0.9417611111111112,0.45443125,0.9417611111111112,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.953019300010056,,0.4931328125,0.9417611111111112,0.4531828125,0.9417611111111112,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.9655517999781296,,0.49438125,0.9417611111111112,0.4531828125,0.9417611111111112,0.611734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.9783368000062183,,0.49438125,0.943425,0.451934375,0.9417611111111112,0.6129828125,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
2.990465800045058,,0.4956296875,0.943425,0.4506859374999999,0.9417611111111112,0.6129828125,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.002328500035219,,0.499375,0.9450888888888888,0.4494375,0.9417611111111112,0.61423125,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.014340599998832,,0.5006234374999999,0.9450888888888888,0.4494375,0.940097222222222,0.61423125,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.0263651999412104,,0.5031203125,0.9450888888888888,0.446940625,0.940097222222222,0.6167281250000001,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.038305300055072,,0.50436875,0.946752777777778,0.4456921874999999,0.940097222222222,0.6179765625,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.0516663000453264,,0.5081140625,0.946752777777778,0.4431953125,0.940097222222222,0.6204734375,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.0640137000009418,,0.5093625,0.946752777777778,0.441946875,0.940097222222222,0.6217218750000001,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.085631800000556,,0.5143562500000001,0.9484166666666666,0.436953125,0.9384333333333332,0.6217218750000001,0.7104805555555556,"RightIndex, RightIndex, RightMiddle"
3.1064563000109047,,0.5168531249999999,0.9484166666666666,0.43445625,0.9384333333333332,,,"RightIndex, RightIndex"
3.118869400001131,,0.5168531249999999,0.9484166666666666,0.43445625,0.9384333333333332,,,"RightIndex, RightIndex"
3.1319032999454066,,0.51935,0.9484166666666666,0.4307109375,0.9384333333333332,,,"RightIndex, RightIndex"
3.143926999997348,,0.5218468749999999,0.9484166666666666,0.4294624999999999,0.9384333333333332,,,"RightIndex, RightIndex"
3.156366599956528,,0.5230953125000001,0.9484166666666666,0.4282140625,0.9384333333333332,,,"RightIndex, RightIndex"
3.1683906000107527,,0.5255921875,0.9484166666666666,0.4257171875,0.940097222222222,,,"RightIndex, RightIndex"
3.1808894999558106,,0.5280890625000001,0.9484166666666666,0.4232203125,0.940097222222222,,,"RightIndex, RightIndex"
3.1930280999513343,,0.531834375,0.9500805555555556,0.4207234375,0.940097222222222,,,"RightIndex, RightIndex"
3.207016699947417,,0.5330828124999999,0.9500805555555556,0.4182265625,0.940097222222222,,,"RightIndex, RightIndex"
3.21914109995123,,0.539325,0.9500805555555556,0.4119843749999999,0.940097222222222,,,"RightIndex, RightIndex"
3.2311408000532538,,0.539325,0.9500805555555556,0.4119843749999999,0.940097222222222,,,"RightIndex, RightIndex"
3.243285299977288,,0.5430703124999999,0.9500805555555556,0.4082390625,0.940097222222222,,,"RightIndex, RightIndex"
3.2555455999681726,,0.5455671875,0.9500805555555556,0.4057421875,0.9417611111111112,,,"RightIndex, RightIndex"
3.2680616000434384,,0.5493125000000001,0.9500805555555556,0.401996875,0.9417611111111112,,,"RightIndex, RightIndex"
3.288576800026931,,0.5543062500000001,0.9500805555555556,0.39450625,0.943425,,,"RightIndex, RightIndex"
3.3012373000383377,,0.5543062500000001,0.9500805555555556,0.39450625,0.943425,,,"RightIndex, RightIndex"
3.313201599987224,,0.5593,0.9500805555555556,0.3895125,0.9450888888888888,,,"RightIndex, RightIndex"
3.325903799966909,,0.5630453125,0.9500805555555556,0.38451875,0.9450888888888888,,,"RightIndex, RightIndex"
3.3382635000161827,,0.5655421875000001,0.9500805555555556,0.382021875,0.946752777777778,,,"RightIndex, RightIndex"
3.359358699992299,,0.57428125,0.9500805555555556,0.3732828125,0.946752777777778,,,"RightIndex, RightIndex"
3.3717452000128105,,0.57428125,0.9500805555555556,0.3732828125,0.946752777777778,,,"RightIndex, RightIndex"
3.384272300056182,,0.579275,0.9500805555555556,0.3682890625,0.9484166666666666,,,"RightIndex, LeftIndex"
3.396686300053261,,0.581771875,0.9500805555555556,0.3657921875,0.9484166666666666,,,"RightIndex, LeftIndex"
3.4091384999919683,,0.5867656250000001,0.9517444444444446,0.35955,0.9484166666666666,,,"RightIndex, LeftIndex"
3.422078600036912,,0.5892624999999999,0.9517444444444446,0.3570531249999999,0.9484166666666666,,,"RightIndex, LeftIndex"
3.433842199970968,,0.5942562499999999,0.9500805555555556,0.3508109375,0.9500805555555556,,,"RightIndex, LeftIndex"
3.4462907999986783,,0.5980015625,0.9500805555555556,0.347065625,0.9500805555555556,,,"RightIndex, LeftIndex"
3.45886769995559,,0.6029953125,0.9500805555555556,0.3408234375,0.9500805555555556,,,"RightIndex, LeftIndex"
3.471871000016108,,0.6054921874999999,0.9500805555555556,0.3383265625,0.9500805555555556,,,"RightIndex, LeftMiddle"
3.4832249999744818,,0.6092375,0.9500805555555556,0.332084375,0.9500805555555556,,,"RightIndex, LeftMiddle"
3.495228699990548,,0.611734375,0.9500805555555556,0.3295875,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.507098500034772,,0.6167281250000001,0.9500805555555556,0.322096875,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.519218200002797,,0.619225,0.9500805555555556,0.3196,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.531191200017929,,0.6217218750000001,0.9500805555555556,0.3158546874999999,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.5434529000194743,,0.6279640625,0.9484166666666666,0.3096125,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.5554509999929,,0.6304609375,0.9484166666666666,0.307115625,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.567787599982694,,0.6354546875,0.9484166666666666,0.3008734375,0.9517444444444446,,,"RightIndex, LeftMiddle"
3.5796592000406235,,0.6379515625000001,0.9484166666666666,0.2971281249999999,0.9534083333333332,,,"RightIndex, LeftMiddle"
3.592665900010616,,0.6429453125000001,0.9484166666666666,0.2896375,0.9534083333333332,,,"RightIndex, LeftIndex"
3.604950999957509,,0.6454421875,0.9484166666666666,0.287140625,0.9534083333333332,,,"RightIndex, LeftIndex"
3.618005999946035,,0.651684375,0.9484166666666666,0.27965,0.9534083333333332,,,"RightIndex, LeftIndex"
3.631034199963324,,0.65418125,0.9484166666666666,0.2759046874999999,0.9534083333333332,,,"RightIndex, LeftIndex"
3.6430251999991015,,0.6591750000000001,0.9484166666666666,0.2684140625,0.9534083333333332,,,"RightIndex, LeftIndex"
3.656225600047037,,0.661671875,0.9484166666666666,0.26466875,0.9534083333333332,,,"RightIndex, LeftIndex"
3.669206400052644,,0.6654171875,0.9484166666666666,0.2584265624999999,0.9534083333333332,,,"RightIndex, LeftIndex"
3.6817654999904335,,0.6704109375,0.9484166666666666,0.252184375,0.9534083333333332,,,"RightIndex, LeftIndex"
3.6939245000248775,,0.6729078125,0.9484166666666666,0.2484390625,0.9534083333333332,,,"RightIndex, LeftIndex"
3.7069760999875134,,0.6779015625,0.946752777777778,0.2409484375,0.9534083333333332,,,"RightIndex, LeftIndex"
3.718934900010936,,0.6803984375000001,0.946752777777778,0.237203125,0.9550722222222222,,,"RightIndex, LeftIndex"
3.730951500008814,,0.6853921875000001,0.946752777777778,0.2297125,0.9534083333333332,,,"RightIndex, LeftIndex"
3.743411000003107,,0.6878890624999999,0.946752777777778,0.227215625,0.9534083333333332,,,"RightIndex, LeftIndex"
3.756447699968703,,0.6891375,0.946752777777778,0.2234703125,0.9534083333333332,,,"RightIndex, LeftIndex"
3.768670400022529,,0.6928828125,0.946752777777778,0.217228125,0.9534083333333332,,,"RightIndex, LeftIndex"
3.781467500026338,,0.696628125,0.946752777777778,0.2109859375,0.9534083333333332,,,"RightIndex, LeftIndex"
3.794542700052261,,0.699125,0.946752777777778,0.2084890625,0.9534083333333332,,,"RightIndex, LeftIndex"
3.807005999959074,,0.7028703125,0.946752777777778,0.2034953124999999,0.9534083333333332,,,"RightIndex, LeftIndex"
3.819206099957228,,0.7041187499999999,0.946752777777778,0.2009984375,0.9534083333333332,,,"RightIndex, LeftIndex"
3.8312324000289664,,0.7091124999999999,0.946752777777778,0.1960046875,0.9534083333333332,,,"RightIndex, LeftIndex"
3.843206000048667,,0.7103609375000001,0.946752777777778,0.1935078125,0.9517444444444446,,,"RightIndex, LeftIndex"
3.855226699961349,,0.7153546875000001,0.946752777777778,0.1885140625,0.9517444444444446,,,"RightIndex, LeftIndex"
3.867593999952078,,0.716603125,0.946752777777778,0.18476875,0.9517444444444446,,,"RightIndex, LeftIndex"
3.879608800052665,,0.7191,0.946752777777778,0.182271875,0.9517444444444446,,,"RightIndex, LeftIndex"
3.9000680999597535,,0.7228453125000001,0.9450888888888888,0.1772781249999999,0.9517444444444446,,,"RightIndex, LeftIndex"
3.916593199945055,,0.7303359374999999,0.9450888888888888,0.1697875,0.9500805555555556,,,"RightIndex, LeftIndex"
3.9321706000482655,,0.7353296874999999,0.9450888888888888,0.1660421875,0.9500805555555556,,,"RightIndex, LeftIndex"
3.949404199956916,,0.739075,0.9450888888888888,0.1610484375,0.9500805555555556,,,"RightIndex, LeftIndex"
3.969712799997069,,0.7453171875,0.9450888888888888,0.15480625,0.9484166666666666,,,"RightIndex, LeftIndex"
3.982245299965143,,0.7453171875,0.9450888888888888,0.15480625,0.9484166666666666,,,"RightIndex, LeftIndex"
3.994468000018969,,0.7503109375,0.9450888888888888,0.1510609375,0.9484166666666666,,,"RightIndex, LeftIndex"
4.005927499965765,,0.7553046875,0.943425,0.1473156249999999,0.9484166666666666,,,"RightIndex, LeftIndex"
4.017976099974476,,0.7578015625000001,0.943425,0.14481875,0.9484166666666666,,,"RightIndex, LeftIndex"
4.030985499965027,,0.76404375,0.943425,0.142321875,0.9484166666666666,,,"RightIndex, LeftIndex"
4.050809400039725,,0.771534375,0.9417611111111112,0.137328125,0.946752777777778,,,"RightIndex, LeftIndex"
4.062996300053783,,0.771534375,0.9417611111111112,0.137328125,0.946752777777778,,,"RightIndex, LeftIndex"
4.083187000011094,,0.7815218749999999,0.9417611111111112,0.132334375,0.946752777777778,,,"RightIndex, LeftIndex"
4.095304899965413,,0.7815218749999999,0.9417611111111112,0.132334375,0.946752777777778,,,"RightIndex, LeftIndex"
4.107155899982899,,0.7865156249999999,0.9417611111111112,0.1310859375,0.946752777777778,,,"RightIndex, LeftIndex"
4.119624300044961,,0.7890125,0.940097222222222,0.1298375,0.946752777777778,,,"RightIndex, LeftIndex"
4.131678399979137,,0.7927578125,0.940097222222222,0.1285890625,0.9450888888888888,,,"RightIndex, LeftRing"
4.144693500013091,,0.7952546875000001,0.940097222222222,0.127340625,0.9450888888888888,,,"RightIndex, LeftRing"
4.157080000033602,,0.799,0.940097222222222,0.1260921875,0.9450888888888888,,,"RightIndex, LeftIndex"
4.16913840000052,,0.801496875,0.9384333333333332,0.1260921875,0.9450888888888888,,,"RightIndex, LeftIndex"
4.181548499967903,,0.8052421875,0.9367694444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.193556500016712,,0.806490625,0.9367694444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.205972100025974,,0.8102359375,0.9351055555555554,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.218303399975412,,0.8127328125,0.9334416666666668,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.231227800017223,,0.8152296875,0.9317777777777778,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.243536100024357,,0.8177265625,0.9317777777777778,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.25503340002615,,0.8202234375,0.9301138888888888,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.267041199957021,,0.8227203125,0.9301138888888888,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.286434200010262,,0.826465625,0.92845,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.298831099993549,,0.8277140625,0.92845,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.320003499975428,,0.831459375,0.9267861111111112,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.331180599983782,,0.8327078125,0.9267861111111112,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.342926800018176,,0.8352046875000001,0.9267861111111112,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.355036800028756,,0.836453125,0.925122222222222,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.367052200017497,,0.8377015624999999,0.925122222222222,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.379723699996248,,0.841446875,0.925122222222222,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.392995000001974,,0.8426953125,0.9234583333333334,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.405549100018106,,0.8451921874999999,0.9234583333333334,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.417547899996862,,0.8451921874999999,0.9234583333333334,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.429614000022411,,0.8476890625,0.9234583333333334,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.442723999964073,,0.8476890625,0.9234583333333334,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.454714999999851,,0.8501859374999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.466673900024034,,0.8514343750000001,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.478218900039792,,0.8526828125,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.490456699975766,,0.85393125,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.502948899986222,,0.85393125,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.514932799967937,,0.8564281250000001,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.527958099963144,,0.8564281250000001,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.539703399990685,,0.8576765625,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.552734500030056,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.564729899982922,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.576626399997622,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.597383699961938,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.61038660001941,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.622373200021684,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.634452800033614,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.646493199979886,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.659422899945639,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.671798299998045,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.691739800036885,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.703816600027494,,0.8589249999999999,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.724120500031859,,0.8601734375,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.7363912999862805,,0.8601734375,0.9217944444444444,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.748850799980573,,0.861421875,0.9201305555555556,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.76113020000048,,0.861421875,0.9201305555555556,0.12484375,0.9450888888888888,,,"RightIndex, LeftIndex"
4.7826491999439895,,0.8626703125,0.9184666666666668,0.12484375,0.9417611111111112,,,"RightIndex, LeftIndex"
4.794650000054389,,0.8626703125,0.9184666666666668,0.12484375,0.9417611111111112,,,"RightIndex, LeftIndex"
4.807153400033712,,0.86391875,0.916802777777778,0.12484375,0.940097222222222,,,"RightIndex, LeftIndex"
4.819137800019234,,0.86391875,0.916802777777778,0.12484375,0.940097222222222,,,"RightIndex, LeftIndex"
4.831155900028534,,0.86391875,0.9151388888888888,0.12484375,0.9384333333333332,,,"RightIndex, LeftIndex"
4.843988999957219,,0.86391875,0.9151388888888888,0.12484375,0.9367694444444444,,,"RightIndex, LeftIndex"
4.856326699955389,,0.8651671875,0.913475,0.12484375,0.9351055555555554,,,"RightIndex, LeftIndex"
4.875344199943356,,0.8651671875,0.9084833333333334,0.1260921875,0.9334416666666668,,,"RightIndex, LeftIndex"
4.886874999967404,,0.8651671875,0.9084833333333334,0.1260921875,0.9334416666666668,,,"RightIndex, LeftIndex"
4.898816999979317,,0.866415625,0.9051555555555556,0.1260921875,0.9301138888888888,,,"RightIndex, LeftIndex"
4.911065199994482,,0.866415625,0.9001638888888889,0.1260921875,0.92845,,,"RightIndex, LeftIndex"
4.922625400009565,,0.866415625,0.8985000000000001,0.1260921875,0.9267861111111112,,,"RightIndex, LeftIndex"
4.935038600000553,,0.866415625,0.8968361111111112,0.1260921875,0.9267861111111112,,,"RightIndex, LeftIndex"
4.947557699983008,,0.866415625,0.8918444444444444,0.127340625,0.9234583333333334,,,"RightIndex, LeftIndex"
4.959930000011809,,0.8676640625,0.8885166666666667,0.127340625,0.9234583333333334,,,"RightIndex, LeftIndex"
4.971934900037013,,0.8676640625,0.883525,0.127340625,0.9201305555555556,,,"RightIndex, LeftIndex"
4.9845054999459535,,0.8676640625,0.8801972222222222,0.127340625,0.9184666666666668,,,"RightIndex, LeftIndex"
4.9975200999761,,0.8676640625,0.8752055555555556,0.1285890625,0.913475,,,"RightIndex, LeftIndex"
5.010485599981621,,0.8676640625,0.8718777777777778,0.1285890625,0.9118111111111112,,,"RightIndex, LeftIndex"
5.022752100019716,,0.8676640625,0.8635583333333333,0.1285890625,0.9084833333333334,,,"RightIndex, LeftIndex"
5.034736100002192,,0.8676640625,0.8602305555555555,0.1298375,0.9051555555555556,,,"RightIndex, LeftIndex"
5.0470506000565365,,0.8676640625,0.853575,0.1298375,0.9018277777777778,,,"RightIndex, LeftIndex"
5.058738799998537,,0.8676640625,0.8502472222222223,0.1298375,0.9001638888888889,,,"RightIndex, LeftIndex"
5.070767799974419,,0.8676640625,0.8435916666666666,0.1310859375,0.8951722222222223,,,"RightIndex, LeftIndex"
5.0836949000367895,,0.866415625,0.8385999999999999,0.1310859375,0.8935083333333333,,,"RightIndex, LeftIndex"
5.096727499971166,,0.866415625,0.8302805555555556,0.132334375,0.8885166666666667,,,"RightIndex, LeftIndex"
5.108986499952152,,0.866415625,0.8269527777777778,0.132334375,0.8868527777777778,,,"RightIndex, LeftIndex"
5.120962199987844,,0.8651671875,0.8186333333333334,0.132334375,0.8818611111111111,,,"RightIndex, LeftIndex"
5.13266670005396,,0.8651671875,0.8153055555555556,0.132334375,0.8785333333333334,,,"RightIndex, LeftIndex"
5.145038299961016,,0.8651671875,0.8086500000000001,0.1335828125,0.8735416666666667,,,"RightIndex, LeftIndex"
5.157332199974917,,0.86391875,0.8053222222222222,0.1335828125,0.8702138888888888,,,"RightIndex, LeftIndex"
5.170732400030829,,0.86391875,0.7953388888888888,0.13483125,0.8635583333333333,,,"RightIndex, LeftIndex"
5.183691299986094,,0.86391875,0.7920111111111111,0.13483125,0.8602305555555555,,,"RightMiddle, LeftIndex"
5.204846699954942,,0.8626703125,0.777036111111111,0.13483125,0.8502472222222223,,,"RightMiddle, LeftIndex"
5.216921600047499,,0.8626703125,0.777036111111111,0.13483125,0.8502472222222223,,,"RightMiddle, LeftIndex"
5.229856900055893,,0.8626703125,0.7687166666666667,0.13483125,0.8435916666666666,,,"RightMiddle, LeftIndex"
5.242276899982244,,0.8626703125,0.763725,0.13483125,0.8402638888888889,,,"RightMiddle, LeftIndex"
5.2544506000122055,,0.8626703125,0.7554055555555554,0.13483125,0.8336083333333333,,,"RightMiddle, LeftIndex"
5.266477599972859,,0.8626703125,0.7520777777777777,0.13483125,0.8302805555555556,,,"RightThumb, LeftIndex"
5.278216199949384,,0.86391875,0.7454222222222221,0.1335828125,0.8236249999999999,,,"RightThumb, LeftIndex"
5.291205400018953,,0.86391875,0.7420944444444445,0.1335828125,0.8202972222222222,,,"RightThumb, LeftIndex"
5.303215199965052,,0.86391875,0.7354388888888889,0.1335828125,0.8153055555555556,,,"RightThumb, LeftIndex"
5.315224000019953,,0.86391875,0.7321111111111112,0.1335828125,0.8119777777777778,,,"RightThumb, LeftIndex"
5.327625000034459,,0.8651671875,0.7237916666666666,0.132334375,0.8053222222222222,,,"RightThumb, LeftIndex"
5.33967360004317,,0.8651671875,0.7204638888888889,0.132334375,0.8019944444444445,,,"RightThumb, LeftIndex"
5.351562800002284,,0.8651671875,0.7171361111111111,0.132334375,0.7986666666666667,,,"RightThumb, LeftIndex"
5.363679999951273,,0.866415625,0.7104805555555556,0.1310859375,0.7920111111111111,,,"RightThumb, LeftIndex"
5.375656899996102,,0.866415625,0.7021611111111111,0.1310859375,0.7853555555555555,,,"RightThumb, LeftIndex"
5.387676800019108,,0.8676640625,0.6988333333333333,0.1298375,0.7820277777777778,,,"RightThumb, LeftIndex"
5.399907300015912,,0.8676640625,0.6955055555555556,0.1298375,0.7787000000000001,,,"RightThumb, LeftIndex"
5.412476500030607,,0.8689125,0.6871861111111112,0.1298375,0.7703805555555556,,,"RightThumb, LeftMiddle"
5.424482099944726,,0.8689125,0.6788666666666665,0.1298375,0.763725,,,"RightThumb, LeftMiddle"
5.436719899997115,,0.8689125,0.675538888888889,0.1298375,0.7587333333333334,,,"RightThumb, LeftMiddle"
5.449015500023961,,0.8701609375,0.6705472222222222,0.1285890625,0.7554055555555554,,,"RightThumb, LeftMiddle"
5.4614699999801815,,0.8701609375,0.6638916666666668,0.1285890625,0.74875,,,"RightThumb, LeftMiddle"
5.473427999997512,,0.871409375,0.6605638888888888,0.1298375,0.7454222222222221,,,"RightThumb, LeftMiddle"
5.486449499963783,,0.871409375,0.6505805555555555,0.1298375,0.7387666666666667,,,"RightThumb, LeftMiddle"
5.4983959000092,,0.871409375,0.6472527777777777,0.1298375,0.733775,,,"RightThumb, LeftMiddle"
5.510460200021043,,0.8726578125000001,0.6389333333333334,0.1310859375,0.7254555555555556,,,"RightThumb, LeftMiddle"
5.522552300011739,,0.8726578125000001,0.6339416666666667,0.1310859375,0.7221277777777778,,,"RightThumb, LeftThumb"
5.534614100004546,,0.8726578125000001,0.6272861111111112,0.1310859375,0.7138083333333334,,,"RightThumb, LeftThumb"
5.547681499971077,,0.8726578125000001,0.6239583333333333,0.132334375,0.7104805555555556,,,"RightThumb, LeftThumb"
